!Series_title	"Differential gene expression in WT versus Hem1 KO macrophages"
!Series_geo_accession	"GSE149660"
!Series_status	"Public on Dec 31 2020"
!Series_submission_date	"Apr 30 2020"
!Series_last_update_date	"Jan 02 2021"
!Series_summary	"Gene profiling, using microarray technology, was used to identify differentially expressed genes in bone marrow-differentiated macrophages of Hem1 KO versus Hem1 WT mice"
!Series_overall_design	"Bone marrow of two distinct mice of each genotype was differentiated in vitro into macrophages and cells were collected for analysis"
!Series_type	"Expression profiling by array"
!Series_contributor	"S,,Stahnke"
!Series_contributor	"T,,Stradal"
!Series_contributor	"R,,Geffers"
!Series_sample_id	"GSM4508477 GSM4508478 GSM4508479 GSM4508480 "
!Series_contact_name	"Robert,,Geffers"
!Series_contact_email	"robert.geffers@helmholtz-hzi.de"
!Series_contact_phone	"+49 531-6181-3058"
!Series_contact_laboratory	"Genome Analytics"
!Series_contact_department	"Dep. Molecular Bacteriology"
!Series_contact_institute	"HCI - Helmholtz Centre for Infection Research"
!Series_contact_address	"Inhoffenstr. 7"
!Series_contact_city	"Braunschweig"
!Series_contact_zip/postal_code	"38124"
!Series_contact_country	"Germany"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149660/suppl/GSE149660_RAW.tar"
!Series_platform_id	"GPL23038"
!Series_platform_taxid	"10090"
!Series_sample_taxid	"10090"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA629566"

!Sample_title	"Hem1_WT_Mac_1"	"Hem1_WT_Mac_2"	"Hem1_KO_Mac_1"	"Hem1_KO_Mac_2"
!Sample_geo_accession	"GSM4508477"	"GSM4508478"	"GSM4508479"	"GSM4508480"
!Sample_status	"Public on Dec 31 2020"	"Public on Dec 31 2020"	"Public on Dec 31 2020"	"Public on Dec 31 2020"
!Sample_submission_date	"Apr 30 2020"	"Apr 30 2020"	"Apr 30 2020"	"Apr 30 2020"
!Sample_last_update_date	"Jan 01 2021"	"Jan 01 2021"	"Jan 01 2021"	"Jan 01 2021"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"Macrophage"	"Macrophage"	"Macrophage"	"Macrophage"
!Sample_organism_ch1	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"
!Sample_characteristics_ch1	"genotype: WT"	"genotype: WT"	"genotype: Hem1 KO"	"genotype: Hem1 KO"
!Sample_treatment_protocol_ch1	"not applicable"	"not applicable"	"not applicable"	"not applicable"
!Sample_growth_protocol_ch1	"Bone marrow cells were harvested from femurs of mice and differentiated in vitro into macrophages using L929 conditioned medium (RPMI+20%L929cM+10%FCS). Cells were harvested after 8 days differentiation."	"Bone marrow cells were harvested from femurs of mice and differentiated in vitro into macrophages using L929 conditioned medium (RPMI+20%L929cM+10%FCS). Cells were harvested after 8 days differentiation."	"Bone marrow cells were harvested from femurs of mice and differentiated in vitro into macrophages using L929 conditioned medium (RPMI+20%L929cM+10%FCS). Cells were harvested after 8 days differentiation."	"Bone marrow cells were harvested from femurs of mice and differentiated in vitro into macrophages using L929 conditioned medium (RPMI+20%L929cM+10%FCS). Cells were harvested after 8 days differentiation."
!Sample_molecule_ch1	"polyA RNA"	"polyA RNA"	"polyA RNA"	"polyA RNA"
!Sample_extract_protocol_ch1	"RNAeasy (Qiagen). Quality and integrity of total RNA was controlled on Agilent Technologies 2100 Bioanalyzer (Agilent Technologies; Waldbronn, Germany)."	"RNAeasy (Qiagen). Quality and integrity of total RNA was controlled on Agilent Technologies 2100 Bioanalyzer (Agilent Technologies; Waldbronn, Germany)."	"RNAeasy (Qiagen). Quality and integrity of total RNA was controlled on Agilent Technologies 2100 Bioanalyzer (Agilent Technologies; Waldbronn, Germany)."	"RNAeasy (Qiagen). Quality and integrity of total RNA was controlled on Agilent Technologies 2100 Bioanalyzer (Agilent Technologies; Waldbronn, Germany)."
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"2-10 ng of total RNA were used for biotin labelling according GeneChip® Pico Kit (Affymetrix)."	"2-10 ng of total RNA were used for biotin labelling according GeneChip® Pico Kit (Affymetrix)."	"2-10 ng of total RNA were used for biotin labelling according GeneChip® Pico Kit (Affymetrix)."	"2-10 ng of total RNA were used for biotin labelling according GeneChip® Pico Kit (Affymetrix)."
!Sample_taxid_ch1	"10090"	"10090"	"10090"	"10090"
!Sample_hyb_protocol	"5.5 μg of biotinylated cDNA were fragmented and placed in a hybridization cocktail containing four biotinylated hybridization controls (BioB, BioC, BioD, and Cre) as recommended by the manufacturer. Samples were hybridized to an identical lot of Affymetrix Clariom™ (MTA-1_0) for 17 hours at 45°C. Steps for washing and staining were processed on the fluidics station 450 using the GeneChip® Hybridization, Wash, and Stain Kit (Affymetrix; Santa Clara, CA)."	"5.5 μg of biotinylated cDNA were fragmented and placed in a hybridization cocktail containing four biotinylated hybridization controls (BioB, BioC, BioD, and Cre) as recommended by the manufacturer. Samples were hybridized to an identical lot of Affymetrix Clariom™ (MTA-1_0) for 17 hours at 45°C. Steps for washing and staining were processed on the fluidics station 450 using the GeneChip® Hybridization, Wash, and Stain Kit (Affymetrix; Santa Clara, CA)."	"5.5 μg of biotinylated cDNA were fragmented and placed in a hybridization cocktail containing four biotinylated hybridization controls (BioB, BioC, BioD, and Cre) as recommended by the manufacturer. Samples were hybridized to an identical lot of Affymetrix Clariom™ (MTA-1_0) for 17 hours at 45°C. Steps for washing and staining were processed on the fluidics station 450 using the GeneChip® Hybridization, Wash, and Stain Kit (Affymetrix; Santa Clara, CA)."	"5.5 μg of biotinylated cDNA were fragmented and placed in a hybridization cocktail containing four biotinylated hybridization controls (BioB, BioC, BioD, and Cre) as recommended by the manufacturer. Samples were hybridized to an identical lot of Affymetrix Clariom™ (MTA-1_0) for 17 hours at 45°C. Steps for washing and staining were processed on the fluidics station 450 using the GeneChip® Hybridization, Wash, and Stain Kit (Affymetrix; Santa Clara, CA)."
!Sample_scan_protocol	"Image Analysis was performed on GCOS3000 Scanner and GCOS1.2 Software Suite (Affymetrix; Santa Clara, CA)."	"Image Analysis was performed on GCOS3000 Scanner and GCOS1.2 Software Suite (Affymetrix; Santa Clara, CA)."	"Image Analysis was performed on GCOS3000 Scanner and GCOS1.2 Software Suite (Affymetrix; Santa Clara, CA)."	"Image Analysis was performed on GCOS3000 Scanner and GCOS1.2 Software Suite (Affymetrix; Santa Clara, CA)."
!Sample_data_processing	"Signal intensities (raw data) were log2 transformed and normalized using RMA summarization method."	"Signal intensities (raw data) were log2 transformed and normalized using RMA summarization method."	"Signal intensities (raw data) were log2 transformed and normalized using RMA summarization method."	"Signal intensities (raw data) were log2 transformed and normalized using RMA summarization method."
!Sample_platform_id	"GPL23038"	"GPL23038"	"GPL23038"	"GPL23038"
!Sample_contact_name	"Robert,,Geffers"	"Robert,,Geffers"	"Robert,,Geffers"	"Robert,,Geffers"
!Sample_contact_email	"robert.geffers@helmholtz-hzi.de"	"robert.geffers@helmholtz-hzi.de"	"robert.geffers@helmholtz-hzi.de"	"robert.geffers@helmholtz-hzi.de"
!Sample_contact_phone	"+49 531-6181-3058"	"+49 531-6181-3058"	"+49 531-6181-3058"	"+49 531-6181-3058"
!Sample_contact_laboratory	"Genome Analytics"	"Genome Analytics"	"Genome Analytics"	"Genome Analytics"
!Sample_contact_department	"Dep. Molecular Bacteriology"	"Dep. Molecular Bacteriology"	"Dep. Molecular Bacteriology"	"Dep. Molecular Bacteriology"
!Sample_contact_institute	"HCI - Helmholtz Centre for Infection Research"	"HCI - Helmholtz Centre for Infection Research"	"HCI - Helmholtz Centre for Infection Research"	"HCI - Helmholtz Centre for Infection Research"
!Sample_contact_address	"Inhoffenstr. 7"	"Inhoffenstr. 7"	"Inhoffenstr. 7"	"Inhoffenstr. 7"
!Sample_contact_city	"Braunschweig"	"Braunschweig"	"Braunschweig"	"Braunschweig"
!Sample_contact_zip/postal_code	"38124"	"38124"	"38124"	"38124"
!Sample_contact_country	"Germany"	"Germany"	"Germany"	"Germany"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4508nnn/GSM4508477/suppl/GSM4508477_Stahnke1005_Clariom_S_Mouse_.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4508nnn/GSM4508478/suppl/GSM4508478_Stahnke1006_Clariom_S_Mouse_.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4508nnn/GSM4508479/suppl/GSM4508479_Stahnke1007_Clariom_S_Mouse_.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4508nnn/GSM4508480/suppl/GSM4508480_Stahnke1008_Clariom_S_Mouse_.CEL.gz"
!Sample_data_row_count	"29129"	"29129"	"29129"	"29129"
!series_matrix_table_begin
"ID_REF"	"GSM4508477"	"GSM4508478"	"GSM4508479"	"GSM4508480"
"MG-1-pos-10338116_st"	11.02763276	10.83688635	11.22465938	11.36943651
"MG-1-pos-10338117_st"	9.699101979	9.676632903	9.836646153	9.657362087
"MG-1-pos-10338120_st"	11.15321647	10.87309349	10.586614	10.58015248
"MG-1-pos-10338123_st"	9.412661701	8.885485063	9.083870104	9.232934346
"MG-1-pos-10338124_st"	7.766334472	7.576785218	7.845599578	7.65264322
"MG-1-pos-10338128_st"	9.897995053	9.382645119	9.486434178	9.782588318
"MG-1-pos-10338138_st"	9.674801919	9.597061937	9.529668879	9.872189019
"MG-1-pos-10338139_st"	6.775825163	6.288060972	6.626877415	6.059561917
"MG-1-pos-10338141_st"	9.24960865	9.189784491	8.823470733	8.924579401
"MG-1-pos-10338144_st"	7.137721804	6.819227973	6.477429048	6.896381487
"MG-1-pos-10338147_st"	10.22086549	10.03619287	10.05279259	10.44834309
"MG-1-pos-10338150_st"	11.32733916	11.12187127	11.11995589	11.00440457
"MG-1-pos-10338155_st"	8.69855273	7.846872836	7.910467045	7.841455045
"MG-1-pos-10338163_st"	10.32201356	10.243231	10.13042936	10.34437605
"MG-1-pos-10338166_st"	9.641689876	9.508502913	9.661324066	9.454910537
"MG-1-pos-10338168_st"	5.757809276	5.472415838	6.671976706	5.911582279
"MG-1-pos-10338176_st"	9.125666499	8.826038323	9.119673963	8.387528579
"MG-1-pos-10338179_st"	9.672172514	9.26293249	9.876715434	9.52256128
"MG-1-pos-10338180_st"	11.91780949	11.83794887	11.63338824	11.73155329
"MG-1-pos-10338195_st"	9.121984097	8.747387106	9.260539797	8.635093185
"MG-1-pos-10338196_st"	10.01648644	9.754539385	10.37551934	10.45985762
"MG-1-pos-10338205_st"	7.908889496	7.341277487	7.607111902	7.828591063
"MG-1-pos-10338215_st"	4.460746608	4.050279732	4.091446841	4.058968312
"MG-1-pos-10338217_st"	5.252724216	5.262234203	4.62869674	4.129642521
"MG-1-pos-10338221_st"	11.15367192	11.01561361	11.13290226	10.94314075
"MG-1-pos-10338228_st"	10.96138595	10.87114777	10.59471389	10.75045446
"MG-1-pos-10338229_st"	10.04877861	9.934526219	9.93343782	9.756368929
"MG-1-pos-10338231_st"	9.554544235	9.257886711	9.606261803	9.732546844
"MG-1-pos-10338232_st"	9.918738343	9.532588199	9.624832865	9.158257628
"MG-1-pos-10338235_st"	9.039996543	8.878798303	8.081677725	8.378279836
"MG-1-pos-10338237_st"	7.921449906	7.08596146	7.76336768	7.091617996
"MG-1-pos-10338241_st"	10.32944505	9.809365442	9.879587492	9.442246133
"MG-1-pos-10338244_st"	9.349713364	8.87010745	9.499185554	9.251312138
"MG-1-pos-10338249_st"	6.72329013	7.050117621	7.010112841	5.98827714
"MG-1-pos-10338254_st"	10.23320967	9.945888082	10.28016215	9.826762821
"MG-1-pos-10338272_st"	9.597063665	9.154585816	8.985246018	8.702963162
"MG-1-pos-10338280_st"	9.018565075	8.647455809	8.484563072	8.824188634
"MG-1-pos-10338283_st"	10.46762871	10.30458641	10.25439788	10.15152227
"MG-1-pos-10338286_st"	9.723505486	9.038088926	9.015649525	8.909515498
"MG-1-pos-10338292_st"	10.60061241	10.16531493	10.04886911	10.03763767
"MG-1-pos-10338294_st"	8.774075838	9.136675723	9.122523838	9.077624558
"MG-1-pos-10338295_st"	8.34903927	8.266094696	8.222427584	8.400227014
"MG-1-pos-10338298_st"	11.65200118	11.59429571	11.5725954	11.49461503
"MG-1-pos-10338306_st"	10.53170278	10.27212252	10.50175999	10.40629407
"MG-1-pos-10338315_st"	9.414826954	9.532177804	9.619240918	9.379815048
"MG-1-pos-10338316_st"	11.03918388	10.95548312	10.75257278	10.91568699
"MG-1-pos-10338322_st"	10.85330494	10.4387575	10.49516206	10.46286793
"MG-1-pos-10338327_st"	10.12739375	10.02370505	9.932718451	9.860587729
"MG-1-pos-10338331_st"	11.24820275	11.07975411	10.80290686	10.84897584
"MG-1-pos-10338332_st"	8.224696249	7.892301423	7.18817162	6.996853308
"MG-1-pos-10338333_st"	10.53845314	10.69992302	10.39016103	10.19624668
"MG-1-pos-10338339_st"	8.410001771	7.243985508	8.876003671	8.621030297
"MG-1-pos-10338344_st"	8.558122825	8.279352918	8.367943084	8.623228941
"MG-1-pos-10338347_st"	11.43632587	11.63527063	11.63624634	11.33750574
"MG-1-pos-10338348_st"	7.546014454	7.113654729	8.029778171	7.920182838
"MG-1-pos-10338354_st"	8.502210886	8.130185002	8.287033641	8.203110975
"MG-1-pos-10338371_st"	6.109818319	6.587235704	7.039006676	6.61774956
"MG-1-pos-10338374_st"	5.684232575	5.353308297	6.115853939	5.794444048
"MG-1-pos-10338380_st"	10.33971575	10.296275	10.37026539	10.11890659
"MG-1-pos-10338383_st"	10.02781352	9.555282251	9.418421559	9.307147267
"MG-1-pos-10338384_st"	5.502025918	4.157015649	3.977764537	3.840404134
"MG-1-pos-10338394_st"	7.967667038	7.358651336	7.548625966	7.545150548
"MG-1-pos-10338395_st"	7.469305293	6.92116213	8.442649589	7.726094024
"MG-1-pos-10338396_st"	8.900942034	8.43736515	8.634173279	8.572847138
"MG-1-pos-10338398_st"	9.698595614	9.476350335	10.22402312	9.886255498
"MG-1-pos-10338399_st"	10.18008815	9.532521994	10.097812	10.05218915
"MG-1-pos-10338400_st"	11.30051952	11.55487886	11.3259331	11.22206402
"MG-1-pos-10338410_st"	9.20699782	9.124149357	9.155376229	9.22670726
"MG-1-pos-10338421_st"	7.052569477	6.125898636	7.300424263	7.212097005
"MG-1-pos-10338434_st"	11.16211622	11.43876997	11.49584157	11.67891432
"MG-1-pos-10338437_st"	10.38537129	9.801241389	9.922780526	9.977100402
"MG-1-pos-10338442_st"	12.07753997	11.86516202	11.58238358	11.62244606
"MG-1-pos-10338446_st"	8.906294379	8.566594865	8.302365319	8.600724984
"MG-1-pos-10338460_st"	10.00130278	9.626769068	9.307632456	9.209039989
"MG-1-pos-10338463_st"	9.17976723	8.626373151	8.617380379	8.726350244
"MG-1-pos-10338466_st"	10.74774979	10.68033728	10.36287073	10.40945004
"MG-1-pos-10338471_st"	11.96307042	11.51855242	11.65187382	11.45539144
"MG-1-pos-10338472_st"	13.5534983	13.33027292	13.22897376	13.19771283
"MG-1-pos-10338474_st"	10.33085453	9.57457522	9.899601753	9.248690991
"MG-1-pos-10338475_st"	13.23367942	13.24228011	12.98972825	12.77421367
"MG-1-pos-10338477_st"	5.347366844	5.50315041	6.107912814	5.631011733
"MG-1-pos-10338486_st"	11.16139813	10.57735931	10.80852746	10.52109472
"MG-1-pos-10338491_st"	12.68745075	12.65635694	12.53065193	12.61228293
"MG-1-pos-10338493_st"	8.742639679	8.595961887	8.943217547	9.226699191
"MG-1-pos-10338496_st"	7.013116328	6.120932423	6.391721354	6.35598476
"MG-1-pos-10338498_st"	9.320629039	8.834595039	8.848252007	8.712099341
"MG-1-pos-10338504_st"	13.85658816	13.7141796	13.56118647	13.41128149
"MG-1-pos-10338510_st"	9.32530777	9.092031767	8.761824641	8.873020541
"MG-1-pos-10338514_st"	9.521997706	9.301479375	9.084179127	8.993114181
"MG-1-pos-10338515_st"	9.730161264	9.74783974	9.946241828	10.2866783
"MG-1-pos-10338519_st"	4.049810362	3.962734137	4.278418746	3.952328087
"MG-1-pos-10338522_st"	9.954459694	9.371467243	10.00162315	9.56346713
"MG-1-pos-10338524_st"	9.714991842	9.315045421	9.351618596	9.86278749
"MG-1-pos-10338528_st"	10.12680674	10.03834329	10.04145062	10.28846041
"MG-1-pos-10338529_st"	12.5610836	12.58721149	12.70990938	12.46829849
"MG-1-pos-10338540_st"	9.08160996	9.12216375	8.834312504	8.507241287
"MG-1-pos-10338541_st"	13.00121669	13.01962645	12.24055453	12.47819627
"MG-1-pos-10338556_st"	7.041872095	6.563044856	6.946331006	6.9749843
"MG-1-pos-10338558_st"	12.3259723	12.11504007	11.88386543	12.03477826
"MG-1-pos-10338565_st"	9.762827364	9.451001211	9.340401918	9.174951578
"MG-1-pos-10338567_st"	7.8947761	7.504222902	8.20771471	7.922356044
"MG-1-pos-10338578_st"	9.003943143	8.478271947	9.245066333	9.383597963
"MG-1-pos-10338585_st"	12.58242335	12.22172778	12.28141722	12.13886018
"MG-1-pos-10338601_st"	9.413402626	8.969636292	8.860469805	8.912862903
"MG-1-pos-10338604_st"	9.692421556	9.136631342	9.26235942	8.303255622
"MG-1-pos-10338605_st"	9.791945531	9.366387174	9.911885642	9.20254349
"MG-1-pos-10338607_st"	8.312809763	8.3674671	7.983981918	7.622798124
"MG-1-pos-10338610_st"	9.582216627	9.117710339	9.183953831	9.341455027
"MG-1-pos-10338615_st"	7.915518103	7.47083551	8.056561328	8.048811775
"MG-1-pos-10338619_st"	11.79892315	11.56546968	10.97709	11.13493195
"MG-1-pos-10338631_st"	10.73471419	10.53810795	10.61327529	10.27134325
"MG-1-pos-10338644_st"	4.887634333	4.281707062	4.836794148	4.489184277
"MG-1-pos-10338645_st"	10.5226955	10.56854205	10.06897998	9.974026507
"MG-1-pos-10338654_st"	8.72138267	8.701699802	8.220728209	8.762277483
"MG-1-pos-10338662_st"	8.200489506	8.238039478	8.356711142	8.196888753
"MG-1-pos-10338664_st"	6.551327211	5.820249107	6.071653817	6.133860408
"MG-1-pos-10338665_st"	6.771880119	6.277286074	6.107272627	6.583725283
"MG-1-pos-10338673_st"	12.7561039	12.45859533	12.48397157	12.11327168
"MG-1-pos-10338674_st"	9.446302197	8.846016676	8.841742482	9.043538661
"MG-1-pos-10338681_st"	8.10384316	7.974528413	8.44900825	8.802905535
"MG-1-pos-10338683_st"	9.640603142	9.239474205	8.896473205	8.950847676
"MG-1-pos-10338687_st"	7.188046577	7.315460423	7.530694721	7.448616559
"MG-1-pos-10338688_st"	6.778872165	6.239786576	6.732562848	6.476725683
"MG-1-pos-10338689_st"	8.627392482	8.528031571	8.678048365	8.647366032
"MG-1-pos-10338706_st"	10.20948425	10.22046247	10.39329187	10.42396237
"MG-1-pos-10338708_st"	9.541814993	9.980377921	9.124175379	9.232721144
"MG-1-pos-10338709_st"	10.9337961	10.38398448	10.28689132	9.91348356
"MG-1-pos-10338712_st"	10.91244071	10.78331703	10.92300117	10.72603921
"MG-1-pos-10338718_st"	6.041023039	4.579867359	5.214393994	4.208285274
"MG-1-pos-10338727_st"	8.74703105	8.508435549	8.725526744	8.725145982
"MG-1-pos-10338728_st"	9.911153423	9.472781455	8.724036026	9.027832933
"MG-1-pos-10338730_st"	10.50972611	10.55539996	10.31358979	10.67342636
"MG-1-pos-10338738_st"	9.187389729	8.362507799	9.11028901	8.551511258
"MG-1-pos-10338741_st"	7.859284518	7.174580994	7.319801984	6.060912112
"MG-1-pos-10338751_st"	9.231576194	8.315041379	8.742702194	8.607204761
"MG-1-pos-10338760_st"	9.026641565	8.710508202	9.018982303	8.883944288
"MG-1-pos-10338761_st"	10.00983765	9.766210206	10.1045073	10.06202089
"MG-1-pos-10338763_st"	8.519369386	8.515947246	8.242594924	7.846035694
"MG-1-pos-10338764_st"	5.762592772	6.168825685	5.377672661	5.704265999
"MG-1-pos-10338772_st"	5.95188515	5.10805569	5.28385594	5.412572776
"MG-1-pos-10338773_st"	7.227783212	6.63718728	6.489493104	7.236672113
"MG-1-pos-10338779_st"	9.086740903	8.862788584	8.800450726	8.923385325
"MG-1-pos-10338780_st"	4.455207926	4.067674583	4.514247561	4.031727129
"MG-1-pos-10338789_st"	7.453271845	7.184103796	8.125476094	6.887990213
"MG-1-pos-10338791_st"	6.106025414	5.795070135	6.35384046	5.214096381
"MG-1-pos-10338792_st"	10.14772385	10.01649046	10.01849496	9.637570902
"MG-1-pos-10338802_st"	11.58079747	11.6902535	11.56835177	11.71197712
"MG-1-pos-10338810_st"	8.83621778	8.425551531	8.674749055	8.036573326
"MG-1-pos-10338811_st"	8.742790104	7.637181242	8.209976079	8.069967226
"MG-1-pos-10338812_st"	8.645698933	8.565278584	8.897505618	8.615779562
"MG-1-pos-10338815_st"	7.609074144	6.804915381	6.942080631	7.43634114
"MG-1-pos-10338817_st"	6.48583821	6.196549551	6.077636481	6.286491175
"MG-1-pos-10338830_st"	9.348379311	9.2435333	8.801542661	9.332068559
"MG-1-pos-10338832_st"	11.5329139	11.46266076	11.54668261	11.35424772
"MG-1-pos-10338835_st"	7.942162039	8.209405789	7.763748183	7.878617108
"MG-1-pos-10338836_st"	4.734456158	3.868970951	4.432549007	3.20507353
"MG-1-pos-10338837_st"	9.797311833	9.012452448	8.669752222	9.359723409
"MG-1-pos-10338841_st"	7.768728572	7.172373795	6.79629716	7.067114501
"MG-1-pos-10338847_st"	10.27941414	10.44336858	10.21330857	10.49880976
"MG-1-pos-10338853_st"	11.4411347	11.47277059	11.2568345	11.32966523
"MG-1-pos-10338854_st"	8.448948875	8.173857269	8.523190714	8.927161023
"MG-1-pos-10338856_st"	8.412371275	7.620961729	7.702966547	7.90637897
"MG-1-pos-10338865_st"	11.20032718	10.7997412	10.85524032	10.98881379
"MG-1-pos-10338870_st"	9.730350107	9.201054826	9.451198929	9.50250306
"MG-1-pos-10338875_st"	10.6948554	10.79975884	10.45360858	10.62537625
"MG-1-pos-10338876_st"	10.08962878	9.79000346	9.75876058	9.692608534
"MG-1-pos-10338880_st"	9.817323969	9.692330196	9.469364951	9.469559197
"MG-1-pos-10338885_st"	11.0249137	11.02265457	11.04005322	11.12780234
"MG-1-pos-10338890_st"	6.58931102	7.164108984	6.362415994	6.572765442
"MG-1-pos-10338898_st"	10.60667004	10.45732732	10.90810786	10.55437526
"MG-1-pos-10338906_st"	9.87954253	9.586266562	10.01151344	9.549466309
"MG-1-pos-10338910_st"	6.350915984	6.021258093	6.659080459	6.56689122
"MG-1-pos-10338918_st"	5.000976065	5.708790541	5.886483193	5.030911143
"MG-1-pos-10338920_st"	10.52422347	9.63442425	9.703279162	9.688600129
"MG-1-pos-10338927_st"	5.209418273	5.861884697	6.179512757	5.402046022
"MG-1-pos-10338933_st"	9.110243427	9.993203565	9.107545535	8.855158506
"MG-1-pos-10338938_st"	9.62380272	9.078444984	8.796113467	8.622280136
"MG-1-pos-10338947_st"	9.051681791	9.026806508	9.247499514	9.079527583
"MG-1-pos-10338954_st"	10.26185924	9.987225197	10.16642861	9.942162393
"MG-1-pos-10338955_st"	10.67826732	10.68097995	10.94686843	10.60059773
"MG-1-pos-10338972_st"	10.71177916	10.02170239	10.43068194	10.06785368
"MG-1-pos-10338973_st"	3.744721583	3.623714097	3.59468819	3.719275198
"MG-1-pos-10338974_st"	9.424249935	9.263808749	9.349265852	9.285439725
"MG-1-pos-10338984_st"	9.296181214	8.619570494	8.77942563	8.409445638
"MG-1-pos-10338985_st"	8.977019544	8.87331107	8.607137595	8.482401684
"MG-1-pos-10338987_st"	9.386953056	9.072424424	8.906631461	9.270651559
"MG-1-pos-10338988_st"	9.295132016	9.249290595	8.921195354	9.408289608
"MG-1-pos-10338995_st"	3.581621377	3.78119683	3.894247802	3.948438355
"MG-1-pos-10339023_st"	7.433442064	6.963224127	7.45878095	7.319426683
"MG-1-pos-10339027_st"	9.987473997	9.682345241	9.523757708	9.775885448
"MG-1-pos-10339030_st"	9.557956474	8.625209998	8.886011523	8.886825935
"MG-1-pos-10339036_st"	10.48712436	10.20322235	10.29708364	10.28149596
"MG-1-pos-10339037_st"	9.624669753	9.298417849	9.054862559	9.328033356
"MG-1-pos-10339039_st"	7.729275516	7.327897684	8.157568889	7.652153627
"MG-1-pos-10339042_st"	10.04312446	10.27831533	9.958423592	9.777151175
"MG-1-pos-10339057_st"	9.600815482	9.415693693	10.0349935	9.223355869
"MG-1-pos-10339062_st"	11.04571932	10.95177219	11.37458326	11.40292672
"MG-1-pos-10339064_st"	9.985815846	9.706726471	10.02425402	10.21877269
"MG-1-pos-10339065_st"	11.54672576	11.20885808	11.2827693	11.33459606
"MG-1-pos-10339070_st"	8.132807896	7.585168365	7.913999111	7.809182216
"MG-1-pos-10339071_st"	9.981992044	10.01904995	10.20021152	10.04515331
"MG-1-pos-10339093_st"	8.691597496	8.143571814	8.533106414	8.836991819
"MG-1-pos-10339096_st"	11.27298788	11.11242856	10.94660889	10.84032785
"MG-1-pos-10339097_st"	11.27008379	10.9414619	11.18895545	10.90654489
"MG-1-pos-10339098_st"	8.160280246	7.681711757	7.088180289	7.581239308
"MG-1-pos-10339101_st"	10.83106426	10.37073106	10.50106939	10.09858978
"MG-1-pos-10339106_st"	10.95682484	10.80005844	10.97808045	10.72409864
"MG-1-pos-10339110_st"	5.567835921	5.119788616	6.563203776	5.765373917
"MG-1-pos-10339117_st"	7.23272345	7.322530175	7.422083471	6.540002313
"MG-1-pos-10339125_st"	4.741707541	4.30883413	4.595494319	4.197265719
"MG-1-pos-10339127_st"	9.028567887	8.840981586	8.801468493	8.630471448
"MG-1-pos-10339129_st"	8.050009355	7.59177457	7.661086876	7.893126278
"MG-1-pos-10339132_st"	8.941126537	8.421631266	8.626176642	8.196964093
"MG-1-pos-10339134_st"	7.702816083	7.600031493	8.165919636	7.915144565
"MG-1-pos-10339139_st"	11.45709574	11.172506	11.40410679	11.41378917
"MG-1-pos-10339140_st"	10.03219371	9.876702406	9.786754505	9.704325066
"MG-1-pos-10339147_st"	10.24619916	9.511484385	9.678270494	9.151300334
"MG-1-pos-10339148_st"	8.945805953	8.831725302	8.913961365	8.886081388
"MG-1-pos-10339153_st"	10.20357047	10.02017817	10.57784941	10.3118465
"MG-1-pos-10339156_st"	7.51545682	6.471576953	6.530154158	6.757103211
"MG-1-pos-10339165_st"	12.12874637	11.92041153	11.92470589	11.81404396
"MG-1-pos-10339174_st"	8.206948521	7.575344932	7.835415938	7.692718801
"MG-1-pos-10339176_st"	6.585311072	6.750628158	6.541771216	6.808301306
"MG-1-pos-10339177_st"	11.09435207	11.14025513	10.93462945	11.01157451
"MG-1-pos-10339185_st"	10.11586828	10.006144	10.02698385	9.958892112
"MG-1-pos-10339191_st"	9.665196286	9.576721605	10.03391896	9.890681434
"MG-1-pos-10339192_st"	11.12659481	10.77488764	10.67009629	10.6057714
"MG-1-pos-10339198_st"	12.80863757	12.73709726	12.78477022	12.95108213
"MG-1-pos-10339207_st"	8.439640178	8.435050324	7.65407593	7.978381278
"MG-1-pos-10339216_st"	10.67889326	10.29423369	10.15402398	10.16654243
"MG-1-pos-10339221_st"	12.07196419	11.82877453	11.98105998	11.83521285
"MG-1-pos-10339224_st"	8.669480186	8.982573367	9.106372653	9.143649915
"MG-1-pos-10339225_st"	8.819461256	8.074008063	8.451505178	8.178930259
"MG-1-pos-10339237_st"	8.227240449	7.891050552	8.409925094	8.228871333
"MG-1-pos-10339241_st"	10.10636206	9.169003412	9.476591808	9.104026074
"MG-1-pos-10339245_st"	11.28277581	11.29085198	11.19427716	11.5508073
